service_id,sunday,monday,tuesday,wednesday,thursday,friday,saturday,start_date,end_date
35208905,1,1,1,1,1,0,0,20160518,20160524
35208906,0,0,0,0,0,1,0,20160518,20160524
35208907,0,0,0,1,0,0,0,20160525,20160525
35208908,0,0,0,0,1,0,0,20160526,20160526
35208909,1,1,1,1,1,0,0,20160527,20160717
35208910,0,0,0,0,0,1,0,20160527,20160717
35208911,0,0,0,0,0,0,1,20160518,20160524
35208912,0,0,0,1,0,0,0,20160525,20160525
35208913,1,1,1,1,1,0,0,20160527,20160717
35208914,0,0,0,1,0,0,0,20160525,20160525
35208915,0,0,0,0,1,0,0,20160526,20160526
35208916,1,1,1,1,1,0,0,20160527,20160717
35208917,1,0,0,0,0,0,0,20160518,20160524
35208918,0,0,0,0,0,1,0,20160518,20160524
35208919,0,0,0,0,0,1,0,20160527,20160527
35208920,1,0,0,0,0,0,0,20160528,20160717
35208921,0,0,0,0,0,1,0,20160528,20160717
35208922,0,0,0,0,0,1,0,20160527,20160527
35208923,1,0,0,0,0,1,0,20160528,20160717
35208924,1,0,0,0,0,0,0,20160518,20160524
35208925,1,0,0,0,0,0,0,20160527,20160717
35208926,1,0,0,0,0,1,0,20160518,20160524
35208927,1,1,1,1,1,0,0,20160518,20160524
35208928,0,0,0,0,0,1,0,20160518,20160524
35208929,0,0,0,0,0,0,1,20160518,20160524
35208930,0,0,0,1,0,0,0,20160525,20160525
35208931,0,0,0,0,1,0,0,20160526,20160526
35208932,0,0,0,0,0,1,0,20160527,20160527
35208933,1,0,0,0,0,0,0,20160528,20160717
35208934,0,1,1,1,1,0,0,20160528,20160717
35208935,0,0,0,0,0,1,0,20160528,20160717
35208936,0,0,0,0,0,0,1,20160528,20160717
35208937,0,0,0,1,0,0,0,20160525,20160525
35208938,0,0,0,0,1,0,0,20160526,20160526
35208939,0,0,0,0,0,1,0,20160527,20160527
35208940,1,1,1,1,1,0,0,20160528,20160717
35208941,0,0,0,0,0,1,0,20160528,20160717
35208942,0,0,0,0,0,0,1,20160528,20160717
35208943,1,0,0,0,0,0,0,20160518,20160524
35208944,0,1,1,1,1,0,0,20160518,20160524
35208945,0,0,0,0,0,1,0,20160518,20160524
35208946,0,0,0,0,0,0,1,20160518,20160524
35208947,1,0,0,0,0,0,0,20160518,20160524
35208948,0,1,1,1,1,0,0,20160518,20160524
35208949,0,0,0,0,0,1,0,20160518,20160524
35208950,0,0,0,0,0,0,1,20160518,20160524
35208951,0,0,0,1,0,0,0,20160525,20160525
35208952,0,0,0,0,1,0,0,20160526,20160526
35208953,0,0,0,0,0,1,0,20160527,20160527
35208954,1,1,1,1,1,0,0,20160528,20160717
35208955,0,0,0,0,0,1,0,20160528,20160717
35208956,0,0,0,0,0,0,1,20160528,20160717
35208957,0,0,0,1,0,0,0,20160525,20160525
35208958,0,0,0,0,1,0,0,20160526,20160526
35208959,0,0,0,0,0,1,0,20160527,20160527
35208960,1,0,0,0,0,0,0,20160528,20160717
35208961,0,1,1,1,1,0,0,20160528,20160717
35208962,0,0,0,0,0,1,0,20160528,20160717
35208963,0,0,0,0,0,0,1,20160528,20160717
35208964,1,1,1,1,1,0,0,20160518,20160524
35208965,0,0,0,0,0,1,0,20160518,20160524
35208966,0,0,0,0,0,0,1,20160518,20160524
35208967,0,0,0,0,1,0,0,20160526,20160526
35208968,0,0,0,0,0,0,1,20160518,20160524
35208969,0,0,0,1,0,0,0,20160525,20160525
35208970,0,0,0,0,1,0,0,20160526,20160526
35208971,0,0,0,0,0,1,0,20160527,20160527
35208972,1,1,1,1,1,0,0,20160528,20160717
35208973,0,0,0,0,0,1,0,20160528,20160717
35208974,0,0,0,0,0,0,1,20160528,20160717
35213857,0,0,1,0,0,0,0,20160518,20160525
35213858,0,0,0,1,0,0,0,20160518,20160525
35213859,0,0,0,0,0,1,0,20160518,20160525
35213860,1,0,0,0,0,0,0,20160527,20160610
35213861,0,1,0,0,1,0,0,20160527,20160610
35213862,0,0,1,0,0,0,0,20160527,20160610
35213863,0,0,0,1,0,0,0,20160527,20160610
35213864,0,0,0,0,0,1,0,20160527,20160610
35213865,1,0,0,0,0,0,0,20160614,20160620
35213866,0,1,0,0,1,0,0,20160614,20160620
35213867,0,0,1,0,0,0,0,20160614,20160620
35213868,0,0,0,1,0,0,0,20160614,20160620
35213869,0,0,0,0,0,1,0,20160614,20160620
35213870,1,0,0,0,0,0,0,20160518,20160525
35213871,0,1,0,0,0,0,0,20160518,20160525
35213872,0,0,1,0,0,0,0,20160518,20160525
35213873,0,0,0,1,0,0,0,20160518,20160525
35213874,0,0,0,0,1,0,0,20160518,20160525
35213875,0,0,0,0,0,1,0,20160518,20160525
35213876,1,0,0,0,0,0,0,20160527,20160610
35213877,0,1,0,0,0,0,0,20160527,20160610
35213878,0,0,1,0,0,0,0,20160527,20160610
35213879,0,0,0,1,0,0,0,20160527,20160610
35213880,0,0,0,0,1,0,0,20160527,20160610
35213881,0,0,0,0,0,1,0,20160527,20160610
35213882,1,0,0,0,0,0,0,20160614,20160620
35213883,0,1,0,0,0,0,0,20160614,20160620
35213884,0,0,1,0,0,0,0,20160614,20160620
35213885,0,0,0,1,0,0,0,20160614,20160620
35213886,0,0,0,0,1,0,0,20160614,20160620
35213887,0,0,0,0,0,1,0,20160614,20160620
35213888,1,1,1,1,1,1,0,20160518,20160525
35213889,1,1,1,1,1,1,0,20160527,20160610
35213890,1,1,1,1,1,1,0,20160614,20160620
35213891,1,1,1,1,1,1,0,20160518,20160525
35213892,1,1,1,1,1,1,0,20160527,20160610
35213893,1,1,1,1,1,1,0,20160614,20160620
35213894,1,1,1,1,1,1,0,20160518,20160525
35213895,1,1,1,1,1,1,0,20160527,20160610
35213896,1,1,1,1,1,1,0,20160614,20160620
35213897,1,1,1,1,1,0,0,20160518,20160525
35213898,0,0,0,0,0,1,0,20160518,20160525
35213899,1,1,1,1,1,0,0,20160527,20160610
35213900,0,0,0,0,0,1,0,20160527,20160610
35213901,1,1,1,1,1,0,0,20160614,20160620
35213902,0,0,0,0,0,1,0,20160614,20160620
35213903,1,1,1,1,1,1,0,20160518,20160525
35213904,1,1,1,1,1,1,0,20160527,20160610
35213905,1,1,1,1,1,1,0,20160614,20160620
35213906,1,1,1,1,1,1,0,20160527,20160610
35213907,1,1,1,1,1,1,0,20160614,20160620
35213908,1,0,0,0,0,0,0,20160614,20160620
35213909,0,1,0,1,1,0,0,20160614,20160620
35213910,0,0,1,0,0,0,0,20160614,20160620
35213911,0,0,0,0,0,1,0,20160614,20160620
35213912,1,1,1,1,1,1,0,20160518,20160525
35213913,1,0,0,0,0,0,0,20160518,20160525
35213914,0,1,0,1,1,0,0,20160518,20160525
35213915,0,0,1,0,0,0,0,20160518,20160525
35213916,0,0,0,0,0,1,0,20160518,20160525
35213917,1,0,0,0,0,0,0,20160527,20160610
35213918,0,1,0,1,1,0,0,20160527,20160610
35213919,0,0,1,0,0,0,0,20160527,20160610
35213920,0,0,0,0,0,1,0,20160527,20160610
35213921,1,1,1,1,1,1,0,20160518,20160525
35213922,1,1,1,1,1,1,0,20160527,20160610
35213923,1,1,1,1,1,1,0,20160614,20160620
35213924,1,1,0,1,1,0,0,20160518,20160525
35213925,0,0,1,0,0,0,0,20160518,20160525
35213926,1,1,0,1,1,0,0,20160527,20160610
35213927,0,0,1,0,0,0,0,20160527,20160610
35213928,1,1,1,1,1,0,0,20160518,20160525
35213929,1,1,1,1,1,0,0,20160527,20160610
35213930,1,1,1,1,1,0,0,20160614,20160620
35213931,1,1,0,1,1,0,0,20160614,20160620
35213932,0,0,1,0,0,0,0,20160614,20160620
35213933,1,1,1,1,1,0,0,20160518,20160525
35213934,0,0,0,0,0,1,0,20160518,20160525
35213935,1,1,1,1,1,0,0,20160527,20160610
35213936,0,0,0,0,0,1,0,20160527,20160610
35213937,1,1,1,1,1,0,0,20160614,20160620
35213938,0,0,0,0,0,1,0,20160614,20160620
35213939,1,0,0,0,0,0,0,20160518,20160525
35213940,0,1,1,0,0,0,0,20160518,20160525
35213941,0,0,0,1,0,0,0,20160518,20160525
35213942,0,0,0,0,1,0,0,20160518,20160525
35213943,0,0,0,0,0,1,0,20160518,20160525
35213944,1,0,0,0,0,0,0,20160527,20160610
35213945,0,1,1,0,0,0,0,20160527,20160610
35213946,0,0,0,1,0,0,0,20160527,20160610
35213947,0,0,0,0,1,0,0,20160527,20160610
35213948,0,0,0,0,0,1,0,20160527,20160610
35213949,1,0,0,0,0,0,0,20160614,20160620
35213950,0,1,1,0,0,0,0,20160614,20160620
35213951,0,0,0,1,0,0,0,20160614,20160620
35213952,0,0,0,0,1,0,0,20160614,20160620
35213953,0,0,0,0,0,1,0,20160614,20160620
35213954,1,1,1,1,1,0,0,20160518,20160525
35213955,0,0,0,0,0,1,0,20160518,20160525
35213956,1,1,1,1,1,0,0,20160527,20160610
35213957,0,0,0,0,0,1,0,20160527,20160610
35213958,1,1,1,1,1,0,0,20160614,20160620
35203269,1,1,1,1,1,0,0,20160518,20160525
35209284,0,0,0,1,0,0,0,20160525,20160525
35214268,0,0,0,0,0,1,0,20160613,20160717
35218247,1,1,1,1,1,1,0,20160518,20160525
35223590,0,0,0,0,1,0,0,20160526,20160526
35226654,0,0,0,1,0,0,0,20160525,20160525
35198085,0,0,0,0,0,1,0,20160527,20160717
35229097,1,1,1,1,1,0,0,20160612,20160717
35203270,1,1,1,1,1,0,0,20160518,20160525
35203271,1,1,1,1,1,0,0,20160518,20160525
35203272,1,1,1,1,1,0,0,20160527,20160717
35203273,1,1,1,1,1,0,0,20160518,20160525
35203274,1,1,1,1,1,0,0,20160527,20160717
35203275,1,1,1,1,1,0,0,20160518,20160525
35203276,0,0,0,0,1,0,0,20160526,20160526
35203277,1,1,1,1,1,0,0,20160518,20160525
35203278,1,1,1,1,1,0,0,20160527,20160717
35203279,0,0,0,0,0,1,0,20160527,20160717
35203280,1,1,1,1,1,0,0,20160518,20160525
35203281,1,1,1,1,1,0,0,20160518,20160525
35203282,0,0,0,0,0,1,0,20160527,20160717
35203283,1,1,1,1,1,0,0,20160518,20160525
35203284,0,0,0,0,0,1,0,20160518,20160525
35203285,0,0,0,0,0,1,0,20160518,20160525
35203286,1,1,1,1,1,0,0,20160518,20160525
35203287,1,1,1,1,1,0,0,20160527,20160717
35203288,0,0,0,0,0,1,0,20160527,20160717
35203289,1,1,1,1,1,0,0,20160518,20160525
35203290,0,0,0,0,0,1,0,20160518,20160525
35203291,0,0,0,0,1,0,0,20160526,20160526
35203292,1,1,1,1,1,0,0,20160527,20160717
35203293,0,0,0,0,0,1,0,20160527,20160717
35203294,1,1,1,1,1,0,0,20160518,20160525
35203295,0,0,0,0,0,1,0,20160518,20160525
35203296,1,1,1,1,1,0,0,20160527,20160717
35203297,0,0,0,0,0,1,0,20160527,20160717
35203298,0,0,0,0,0,1,0,20160527,20160717
35203299,1,1,1,1,1,0,0,20160527,20160717
35203300,1,1,1,1,1,0,0,20160518,20160525
35203301,0,0,0,0,0,1,0,20160518,20160525
35203302,1,1,1,1,1,0,0,20160518,20160525
35203303,0,0,0,0,0,1,0,20160518,20160525
35203304,1,1,1,1,1,0,0,20160527,20160717
35203305,0,0,0,0,0,1,0,20160527,20160717
35203306,1,1,1,1,1,0,0,20160518,20160525
35203307,0,0,0,0,0,1,0,20160518,20160525
35203308,1,1,1,1,1,0,0,20160518,20160525
35203309,1,1,1,1,1,0,0,20160527,20160717
35203310,1,1,1,1,1,0,0,20160518,20160525
35203311,1,1,1,1,1,0,0,20160518,20160525
35203312,0,0,0,0,0,1,0,20160518,20160525
35203313,1,1,1,1,1,0,0,20160527,20160717
35203314,0,0,0,0,0,1,0,20160527,20160717
35203315,1,1,1,1,1,0,0,20160518,20160525
35203316,1,1,1,1,1,1,0,20160527,20160717
35203317,1,1,1,1,1,1,0,20160518,20160525
35203318,1,1,1,1,1,1,0,20160518,20160525
35203319,1,1,1,1,1,1,0,20160518,20160525
35203320,1,1,1,1,1,1,0,20160527,20160717
35203321,1,1,1,1,1,0,0,20160518,20160525
35203322,0,0,0,0,0,1,0,20160518,20160525
35203323,1,1,1,1,1,1,0,20160518,20160525
35203324,1,1,1,1,1,1,0,20160527,20160717
35203325,1,1,1,1,1,1,0,20160518,20160525
35203326,1,1,1,1,1,1,0,20160518,20160525
35203327,1,1,1,1,1,1,0,20160518,20160525
35203328,1,1,1,1,1,1,0,20160527,20160717
35203329,1,1,1,1,1,1,0,20160518,20160525
35203330,1,1,1,1,1,1,0,20160527,20160717
35203331,1,1,1,1,1,0,0,20160518,20160525
35203332,0,0,0,0,0,1,0,20160518,20160525
35203333,1,1,1,1,1,1,0,20160518,20160525
35203334,1,1,1,1,1,0,0,20160527,20160717
35203335,1,1,1,1,1,0,0,20160518,20160525
35203336,0,0,0,0,0,1,0,20160518,20160525
35203337,1,1,1,1,1,0,0,20160518,20160525
35203338,0,0,0,0,0,1,0,20160518,20160525
35203339,1,0,0,0,0,1,0,20160518,20160525
35203340,1,0,0,0,0,1,0,20160518,20160525
35203341,0,0,0,0,0,1,0,20160527,20160527
35203342,1,0,0,0,0,1,0,20160528,20160717
35203343,0,0,0,0,0,1,0,20160527,20160527
35203344,1,0,0,0,0,1,0,20160528,20160717
35203345,1,0,0,0,0,1,0,20160518,20160525
35203346,0,0,0,0,0,1,0,20160527,20160527
35203347,1,0,0,0,0,1,0,20160528,20160717
35203348,0,0,0,0,0,1,0,20160527,20160527
35203349,1,0,0,0,0,1,0,20160528,20160717
35203350,1,0,0,0,0,1,0,20160518,20160525
35203351,1,0,0,0,0,1,0,20160518,20160525
35203352,1,0,0,0,0,1,0,20160518,20160525
35203353,0,0,0,0,0,1,0,20160527,20160527
35203354,1,0,0,0,0,1,0,20160528,20160717
35203355,0,0,0,0,0,1,0,20160527,20160527
35203356,1,0,0,0,0,1,0,20160528,20160717
35203357,0,0,0,0,0,1,0,20160527,20160527
35203358,1,0,0,0,0,1,0,20160528,20160717
35203359,0,0,0,0,0,1,0,20160527,20160527
35203360,1,0,0,0,0,0,0,20160528,20160717
35203361,0,0,0,0,0,1,0,20160528,20160717
35203362,1,0,0,0,0,1,0,20160518,20160525
35203363,1,0,0,0,0,0,0,20160518,20160525
35203364,0,0,0,0,0,1,0,20160518,20160525
35203365,1,1,1,1,1,0,0,20160527,20160717
35203366,1,1,1,1,1,0,0,20160518,20160525
35203367,1,1,1,1,1,0,0,20160518,20160525
35203368,0,0,0,0,1,0,0,20160526,20160526
35203369,0,0,0,0,1,0,0,20160526,20160526
35203370,1,1,1,1,1,0,0,20160527,20160717
35203371,1,1,1,1,1,0,0,20160518,20160525
35209285,0,0,0,0,1,0,0,20160526,20160526
35209286,1,1,1,1,1,0,0,20160527,20160717
35209287,0,0,0,0,0,1,0,20160527,20160717
35209288,0,0,0,0,0,0,1,20160527,20160717
35209289,1,0,0,0,0,0,0,20160518,20160524
35209290,0,1,1,1,1,0,0,20160518,20160524
35209291,0,0,0,0,0,1,0,20160518,20160524
35209292,0,0,0,0,0,0,1,20160518,20160524
35209293,0,0,0,1,0,0,0,20160525,20160525
35209294,0,0,0,0,1,0,0,20160526,20160526
35209295,1,1,1,1,1,0,0,20160518,20160524
35209296,0,0,0,0,0,1,0,20160518,20160524
35209297,0,0,0,0,0,0,1,20160518,20160524
35209298,1,1,1,1,1,0,0,20160527,20160717
35209299,0,0,0,0,0,1,0,20160527,20160717
35209300,0,0,0,0,0,0,1,20160527,20160717
35209301,0,0,0,0,0,1,0,20160527,20160527
35209302,1,0,0,0,0,0,0,20160528,20160717
35209303,0,1,1,1,1,0,0,20160528,20160717
35209304,0,0,0,0,0,1,0,20160528,20160717
35209305,0,0,0,0,0,0,1,20160528,20160717
35209306,0,0,0,1,0,0,0,20160525,20160525
35209307,0,0,0,0,1,0,0,20160526,20160526
35209308,1,1,1,1,1,0,0,20160518,20160524
35209309,0,0,0,0,0,1,0,20160518,20160524
35209310,0,0,0,0,0,0,1,20160518,20160524
35209311,0,0,0,1,0,0,0,20160525,20160525
35209312,0,0,0,0,1,0,0,20160526,20160526
35209313,1,1,1,1,1,0,0,20160527,20160717
35209314,0,0,0,0,0,1,0,20160527,20160717
35209315,0,0,0,0,0,0,1,20160527,20160717
35209316,0,0,0,1,0,0,0,20160525,20160525
35209317,0,0,0,0,1,0,0,20160526,20160526
35209318,1,1,1,1,1,0,0,20160518,20160524
35209319,0,0,0,0,0,1,0,20160518,20160524
35209320,0,0,0,0,0,0,1,20160518,20160524
35209321,1,1,1,1,1,0,0,20160527,20160717
35209322,0,0,0,0,0,1,0,20160527,20160717
35209323,0,0,0,0,0,0,1,20160527,20160717
35209324,1,1,1,1,1,0,0,20160518,20160524
35209325,0,0,0,1,0,0,0,20160525,20160525
35209326,0,0,0,0,1,0,0,20160526,20160526
35209327,1,1,1,1,1,0,0,20160527,20160717
35209328,0,0,0,1,0,0,0,20160525,20160525
35209329,1,1,1,1,1,0,0,20160527,20160717
35209330,1,1,1,1,1,0,0,20160518,20160524
35209331,0,0,0,1,0,0,0,20160525,20160525
35209332,1,1,1,1,1,0,0,20160527,20160717
35209333,1,1,1,1,1,0,0,20160518,20160524
35209334,0,0,0,1,0,0,0,20160525,20160525
35209335,0,0,0,0,1,0,0,20160526,20160526
35209336,1,1,1,1,1,0,0,20160518,20160524
35209337,0,0,0,0,0,1,0,20160518,20160524
35209338,0,0,0,1,0,0,0,20160525,20160525
35209339,0,0,0,0,1,0,0,20160526,20160526
35209340,1,1,1,1,1,0,0,20160527,20160717
35209341,0,0,0,0,0,1,0,20160518,20160524
35209342,1,1,1,1,1,0,0,20160527,20160717
35209343,1,1,1,1,1,0,0,20160518,20160524
35209344,0,0,0,1,0,0,0,20160525,20160525
35209345,0,0,0,0,1,0,0,20160526,20160526
35209346,1,1,1,1,1,0,0,20160527,20160717
35209347,1,1,1,1,1,0,0,20160518,20160524
35209348,0,0,0,1,0,0,0,20160525,20160525
35209349,0,0,0,0,1,0,0,20160526,20160526
35209350,0,0,0,0,0,0,1,20160518,20160524
35209351,0,0,0,0,0,1,0,20160518,20160524
35209352,1,1,1,1,1,0,0,20160518,20160524
35209353,0,0,0,0,1,0,0,20160526,20160526
35209354,0,0,0,0,0,0,1,20160518,20160524
35209355,0,0,0,0,0,0,1,20160527,20160717
35209356,0,0,0,0,1,0,0,20160526,20160526
35209357,1,1,1,1,1,0,0,20160527,20160717
35209358,0,0,0,1,0,0,0,20160525,20160525
35209359,0,0,0,0,1,0,0,20160526,20160526
35209360,1,1,1,1,1,0,0,20160527,20160717
35209361,0,0,0,0,0,1,0,20160527,20160717
35209362,1,0,0,0,0,0,0,20160518,20160524
35209363,1,0,0,0,0,0,0,20160527,20160717
35209364,1,1,1,1,1,0,0,20160518,20160524
35209365,0,0,0,0,0,1,0,20160527,20160717
35209366,1,1,1,1,1,0,0,20160518,20160524
35209367,0,0,0,1,0,0,0,20160525,20160525
35209368,0,0,0,0,1,0,0,20160526,20160526
35209369,1,1,1,1,1,0,0,20160527,20160717
35209370,1,1,1,1,1,0,0,20160518,20160524
35209371,0,0,0,1,0,0,0,20160525,20160525
35209372,0,0,0,0,1,0,0,20160526,20160526
35209373,1,1,1,1,1,0,0,20160527,20160717
35209374,0,0,0,0,0,0,1,20160527,20160717
35209375,0,0,0,0,0,1,0,20160527,20160717
35209376,0,0,0,0,0,1,0,20160518,20160524
35209377,0,0,0,0,0,1,0,20160527,20160717
35209378,0,1,1,1,1,0,0,20160518,20160524
35209379,0,0,0,0,0,1,1,20160518,20160524
35209380,0,0,0,1,0,0,0,20160525,20160525
35209381,0,0,0,0,1,0,0,20160526,20160526
35209382,0,1,1,1,1,0,0,20160527,20160717
35209383,0,0,0,0,0,1,1,20160527,20160717
35209384,0,1,1,1,1,0,0,20160518,20160524
35209385,0,0,0,0,0,1,1,20160518,20160524
35209386,0,1,1,1,1,0,0,20160527,20160717
35214269,1,1,1,1,1,0,0,20160518,20160610
35214270,0,0,0,0,0,1,0,20160518,20160610
35214271,1,1,1,1,1,0,0,20160518,20160610
35214272,0,0,0,0,0,1,0,20160518,20160610
35214273,1,1,1,1,1,0,0,20160613,20160717
35214274,0,0,0,0,0,1,0,20160613,20160717
35214275,1,1,1,1,1,0,0,20160518,20160610
35214276,0,0,0,0,0,1,0,20160518,20160610
35214277,1,1,1,1,1,0,0,20160518,20160610
35214278,1,1,1,1,1,0,0,20160518,20160610
35214279,0,0,0,0,0,1,0,20160518,20160610
35214280,1,1,1,1,1,0,0,20160613,20160717
35214281,0,0,0,0,0,1,0,20160613,20160717
35214282,1,1,1,1,1,0,0,20160613,20160717
35214283,0,0,0,0,0,1,0,20160613,20160717
35214284,1,1,1,1,1,0,0,20160613,20160717
35214285,1,1,1,1,1,0,0,20160613,20160717
35214286,1,1,1,1,1,0,0,20160613,20160717
35214287,1,1,1,1,1,0,0,20160518,20160610
35214288,1,1,1,1,1,0,0,20160518,20160610
35214289,1,1,1,1,1,0,0,20160518,20160610
35214290,0,0,0,0,0,1,0,20160518,20160610
35214291,1,1,1,1,1,0,0,20160613,20160717
35214292,0,0,0,0,0,1,0,20160613,20160717
35214293,1,1,1,1,1,0,0,20160518,20160610
35214294,0,0,0,0,0,1,0,20160518,20160610
35214295,1,1,1,1,1,0,0,20160613,20160717
35214296,0,0,0,0,0,1,0,20160613,20160717
35214297,1,1,1,1,1,0,0,20160613,20160717
35214298,0,0,0,0,0,1,0,20160613,20160717
35214299,1,1,1,1,1,0,0,20160518,20160610
35214300,0,0,0,0,0,1,0,20160518,20160610
35214301,1,1,1,1,1,0,0,20160518,20160610
35214302,0,0,0,0,0,1,0,20160518,20160610
35214303,1,1,1,1,1,0,0,20160613,20160717
35214304,0,0,0,0,0,1,0,20160613,20160717
35214305,1,1,1,1,1,0,0,20160518,20160610
35214306,0,0,0,0,0,1,0,20160518,20160610
35214307,1,1,1,1,1,0,0,20160613,20160717
35214308,0,0,0,0,0,1,0,20160613,20160717
35214309,1,1,1,1,1,0,0,20160518,20160610
35214310,1,1,1,1,1,0,0,20160518,20160528
35214311,1,1,1,1,1,0,0,20160613,20160717
35214312,1,1,1,1,1,0,0,20160529,20160610
35214313,1,1,1,1,1,0,0,20160613,20160717
35214314,1,1,1,1,1,0,0,20160613,20160717
35214315,0,0,0,0,0,1,0,20160613,20160717
35214316,1,1,1,1,1,0,0,20160518,20160610
35214317,0,0,0,0,0,1,0,20160518,20160610
35214318,1,1,1,1,1,0,0,20160518,20160610
35214319,1,1,1,1,1,0,0,20160613,20160717
35214320,1,1,1,1,1,0,0,20160518,20160610
35214321,1,1,1,1,1,0,0,20160518,20160610
35214322,1,1,1,1,1,0,0,20160613,20160717
35214323,1,1,1,1,1,0,0,20160518,20160610
35214324,1,1,1,1,1,0,0,20160613,20160717
35214325,1,1,1,1,1,0,0,20160613,20160717
35214326,1,1,1,1,1,0,0,20160518,20160610
35214327,0,0,0,0,0,1,0,20160518,20160610
35214328,1,1,1,1,1,0,0,20160613,20160717
35214329,0,0,0,0,0,1,0,20160613,20160717
35214330,1,1,1,1,1,0,0,20160518,20160610
35214331,0,0,0,0,0,1,0,20160518,20160610
35214332,1,1,1,1,1,0,0,20160613,20160717
35214333,0,0,0,0,0,1,0,20160613,20160717
35214334,1,1,1,1,1,0,0,20160518,20160610
35214335,1,1,1,1,1,0,0,20160613,20160717
35214336,1,1,1,1,1,0,0,20160518,20160610
35214337,0,0,0,0,0,1,0,20160518,20160610
35214338,0,0,0,0,0,0,1,20160518,20160610
35214339,1,0,0,0,0,0,0,20160612,20160612
35214340,1,1,1,1,1,0,0,20160613,20160717
35214341,0,0,0,0,0,1,0,20160613,20160717
35214342,0,0,0,0,0,0,1,20160613,20160717
35214343,1,1,1,1,1,0,0,20160518,20160610
35214344,1,1,1,1,1,0,0,20160613,20160717
35214345,1,1,1,1,1,0,0,20160518,20160610
35214346,1,1,1,1,1,0,0,20160613,20160717
35214347,1,1,1,1,1,0,0,20160613,20160717
35214348,0,0,0,0,0,1,0,20160613,20160717
35214349,0,0,0,0,0,0,1,20160613,20160717
35214350,1,1,1,1,1,0,0,20160518,20160610
35214351,0,0,0,0,0,1,0,20160518,20160610
35214352,0,0,0,0,0,0,1,20160518,20160610
35214353,1,0,0,0,0,0,0,20160612,20160612
35214354,1,1,1,1,1,0,0,20160518,20160610
35214355,0,0,0,0,0,1,0,20160518,20160610
35214356,1,1,1,1,1,0,0,20160613,20160717
35214357,0,0,0,0,0,1,0,20160613,20160717
35214358,1,1,1,1,1,0,0,20160613,20160717
35214359,0,0,0,0,0,1,0,20160613,20160717
35214360,1,1,1,1,1,0,0,20160518,20160610
35214361,1,1,1,1,1,0,0,20160613,20160717
35214362,1,1,1,1,1,0,0,20160613,20160717
35214363,1,1,1,1,1,1,0,20160613,20160717
35214364,1,1,1,1,1,0,0,20160518,20160610
35214365,1,1,1,1,1,0,0,20160613,20160717
35214366,1,1,1,1,1,0,0,20160518,20160610
35214367,0,0,0,0,0,1,0,20160518,20160610
35214368,1,1,1,1,1,0,0,20160518,20160610
35214369,1,1,1,1,1,1,0,20160518,20160610
35214370,1,1,1,1,1,0,0,20160613,20160717
35218248,0,0,0,0,1,0,0,20160526,20160526
35218249,1,1,1,1,1,0,0,20160527,20160717
35218250,0,0,0,0,0,1,0,20160527,20160717
35218251,1,1,1,1,1,1,0,20160527,20160717
35218252,0,0,0,0,1,0,0,20160526,20160526
35218253,1,1,1,1,1,1,0,20160527,20160717
35218254,1,1,1,1,1,0,0,20160518,20160717
35218255,0,0,0,0,0,1,0,20160518,20160717
35218256,0,0,0,0,0,0,1,20160518,20160717
35218257,1,1,1,1,1,0,0,20160518,20160717
35218258,0,0,0,0,0,1,0,20160518,20160717
35218259,0,0,0,0,0,0,1,20160518,20160717
35218260,1,1,1,1,1,0,0,20160518,20160717
35218261,0,0,0,0,0,1,0,20160518,20160717
35218262,0,0,0,0,0,0,1,20160518,20160717
35218263,1,0,0,0,0,0,0,20160518,20160717
35218264,0,1,1,1,1,0,0,20160518,20160717
35218265,0,0,0,0,0,1,0,20160518,20160717
35218266,0,0,0,0,0,0,1,20160518,20160717
35218267,1,0,0,0,0,0,0,20160518,20160717
35218268,0,1,1,1,1,0,0,20160518,20160717
35218269,0,0,0,0,0,1,0,20160518,20160717
35218270,0,0,0,0,0,0,1,20160518,20160717
35218271,1,0,0,0,0,0,0,20160518,20160717
35218272,0,1,1,1,1,0,0,20160518,20160717
35218273,0,0,0,0,0,1,0,20160518,20160717
35218274,0,0,0,0,0,0,1,20160518,20160717
35218275,1,0,0,0,0,0,0,20160518,20160717
35218276,0,1,1,1,1,0,0,20160518,20160717
35218277,0,0,0,0,0,1,0,20160518,20160717
35218278,0,0,0,0,0,0,1,20160518,20160717
35218279,1,0,0,0,0,0,0,20160518,20160717
35218280,0,1,1,1,1,0,0,20160518,20160717
35218281,0,0,0,0,0,1,0,20160518,20160717
35218282,0,0,0,0,0,0,1,20160518,20160717
35218283,0,0,0,0,0,0,1,20160518,20160525
35218284,0,0,0,0,0,0,1,20160527,20160717
35218285,1,0,0,0,0,0,0,20160518,20160525
35218286,0,1,1,1,1,0,0,20160518,20160525
35218287,0,0,0,0,0,1,0,20160518,20160525
35218288,0,0,0,0,0,0,1,20160518,20160525
35218289,1,0,0,0,0,0,0,20160518,20160525
35218290,0,1,1,1,1,0,0,20160518,20160525
35218291,0,0,0,0,0,1,0,20160518,20160525
35218292,0,0,0,0,0,0,1,20160518,20160525
35218293,0,0,0,0,1,0,0,20160526,20160526
35218294,0,0,0,0,0,1,0,20160527,20160527
35218295,1,0,0,0,0,0,0,20160528,20160717
35218296,0,1,1,1,1,0,0,20160528,20160717
35218297,0,0,0,0,0,1,0,20160528,20160717
